transaction_id,customer_id,transaction_date,amount,currency,transaction_type,channel,merchant_name,merchant_category,location_country,location_city,is_flagged
9b39e4b9-f8d3-4123-977a-558a11968a2f,49b29aaf-0a48-4bc2-9c0a-3ffd14782ea0,2022-09-24 19:40:33,2516.03,EUR,transfer,mobile,Best Buy,Grocery,Germany,Frankfurt,False
98aee716-8639-40d7-9d22-3d95fc879795,9841714b-e5da-4097-a176-0f48c8c2e6d2,2022-11-28 23:20:32,8468.97,INR,deposit,in-branch,Amazon,Miscellaneous,India,Mumbai,False
eefca6d0-8eb4-4d96-b217-f987272da50d,5dd31202-0353-4fdf-94ee-ae44c8b71a1d,2023-05-31 15:35:38,4679.29,GBP,purchase,ATM,Walmart,Clothing,United Kingdom,Liverpool,False
584bf361-8d10-4ec4-8f22-4cab7d0acded,cbaa9627-fb4c-4aca-8e81-62c69c08f57c,2024-02-15 05:15:33,8528.86,JPY,withdrawal,ATM,Walmart,Grocery,Japan,Osaka,False
49ca221c-7c63-4b85-b987-fcded8ec7421,c62e0454-36e2-49bf-a41c-97216d2fb6d4,2024-03-05 04:36:56,9797.45,JPY,transfer,online,Costco,Grocery,Japan,Tokyo,False
237f7621-a854-4875-9c49-2f7b1fdc996e,95136ee6-855d-46e2-ab1a-171376700271,2023-01-29 00:31:29,1245.98,INR,purchase,online,Amazon,Electronics,India,Bangalore,False
ac3704c6-8172-4aa0-a8fd-79a1a8b1fb55,fa2108e3-8be5-4be1-b718-00cf3a8037f4,2022-08-17 22:42:32,5597.7,GBP,deposit,online,Target,Miscellaneous,United Kingdom,Glasgow,False
0be41fb0-5bd8-43a0-bec1-35016510ab68,3216bf79-ac17-4a4c-a5f7-45f3b620daa3,2022-10-04 01:56:54,6615.49,GBP,purchase,online,Costco,Grocery,United Kingdom,Birmingham,False
857d28b4-46ee-4de3-874e-ca351bb2cb4b,4444a17b-a779-4411-95b0-c4df20d21e23,2023-11-17 08:35:21,6901.47,USD,deposit,in-branch,Amazon,Grocery,United States,Los Angeles,False
b6247b9f-ee62-46b9-8290-21439715980e,1620ba65-7134-495d-8e3e-421950ae13ce,2023-12-29 22:02:51,3369.94,JPY,withdrawal,in-branch,Amazon,Retail,Japan,Osaka,False
3aa15e1c-666f-42c2-a26e-eaa95ea983a0,eccaba2b-8c23-42e7-8b2a-8744fd194fd7,2023-07-17 21:40:04,1146.62,USD,withdrawal,mobile,Amazon,Retail,United States,New York,False
1cc5c199-db13-4794-826b-5d95fd1a0c9f,66f12ae5-52c5-4a55-bcba-69f2f07890f3,2023-03-12 05:16:53,7513.89,EUR,deposit,in-branch,Walmart,Miscellaneous,Germany,Munich,False
9ed7b991-6286-4888-b65b-3e014e19f84a,68cf3a6d-7e66-476c-b5d5-9623074d9276,2023-10-04 04:11:09,821.62,USD,transfer,mobile,Target,Electronics,United States,Houston,False
abd16635-e6fa-4738-b769-9119d334a429,d58c84ee-af7e-4490-989b-8d525ef72183,2022-11-08 02:05:33,1528.29,USD,deposit,mobile,Costco,Retail,United States,Phoenix,False
e784437d-81fa-443b-918c-837fcc94f118,286ed9fe-06a8-471c-8b5b-0fa2c0b08ec8,2023-11-19 18:58:19,9506.49,USD,transfer,in-branch,Best Buy,Clothing,United States,Chicago,False
4ac8a347-d931-4322-804b-8c83528ba0fe,98b8a324-54d8-4429-a087-76f20968b498,2024-04-22 18:21:05,4968.47,EUR,purchase,ATM,Walmart,Clothing,Germany,Frankfurt,False
8e83f0b8-f5a0-4e52-a3b3-c6f87adcdfb0,31f4f223-999b-4b17-b5e8-bad5e5e41003,2024-07-21 00:10:24,6094.96,USD,transfer,ATM,Walmart,Electronics,United States,Los Angeles,False
e8f0adbc-2fa0-4d9a-86e4-dc122a126be4,4b053c72-4320-41c2-8a0b-d44ceafa4d7f,2023-03-18 19:59:29,9920.5,GBP,deposit,in-branch,Costco,Electronics,United Kingdom,Birmingham,False
5d2f8218-af74-4ea9-89b1-acbf1af24a40,03d5e123-ce7c-46f5-b3d3-40821c5e74bd,2023-12-02 22:16:40,5962.07,GBP,transfer,ATM,Amazon,Retail,United Kingdom,Birmingham,False
3df2321e-ce26-4c49-915e-5825f5bf65e9,57621e4d-667a-4d4f-a233-35479a40d63b,2022-12-17 22:09:16,5303.76,INR,transfer,mobile,Best Buy,Clothing,India,Mumbai,False
31af3c4a-f907-4136-8562-732a0f50d9b0,98b8a324-54d8-4429-a087-76f20968b498,2022-12-29 23:42:50,9259.85,EUR,transfer,mobile,Target,Grocery,Germany,Cologne,False
0abef3b6-4b4c-41e0-88ff-1e660d014baa,8f798eea-7c41-4515-9127-606c354d3582,2023-10-30 18:05:13,9903.72,INR,deposit,ATM,Walmart,Retail,India,Bangalore,False
46748dc7-b68a-4db3-805c-894f98811e23,f607cb3b-2bdc-4b0d-90ea-c13683827a91,2023-09-09 18:05:33,8580.08,EUR,withdrawal,ATM,Walmart,Grocery,Germany,Hamburg,False
f003544b-fd65-42c7-9083-3f8d17ae3876,c0035e4e-84fc-41ef-8ce8-d40464a5f432,2024-01-10 04:19:20,8913.71,GBP,purchase,ATM,Walmart,Retail,United Kingdom,Birmingham,False
a18a0d7d-b979-45bb-a530-35213271567c,3baaff17-a31d-49aa-96e8-b884b52908f0,2023-11-29 11:14:08,7625.57,USD,transfer,in-branch,Costco,Clothing,United States,Chicago,False
3b186428-5882-4a52-b9fc-191d7ec5c390,aaf94aac-b954-42ba-b44b-63b54e39859b,2022-10-25 14:10:49,4437.83,JPY,purchase,online,Best Buy,Grocery,Japan,Osaka,False
324b6681-9833-44be-8940-d750df845a3f,51b22324-4477-4af0-b230-5091639fea04,2022-10-16 11:31:21,9531.11,EUR,transfer,online,Costco,Grocery,Germany,Hamburg,False
3a0fa152-7e59-4c15-89ba-11e34c75c9c3,64df983d-e27b-4659-a35c-bcae42873953,2023-01-23 17:05:27,4288.91,GBP,deposit,in-branch,Best Buy,Miscellaneous,United Kingdom,Liverpool,False
549324ad-f71f-41da-8c3d-9e60d55db0c1,ab26970c-c4ae-49dc-b0c9-6e760b19a0d7,2023-09-09 23:36:33,8149.89,JPY,purchase,in-branch,Walmart,Miscellaneous,Japan,Sapporo,False
f479a86c-55f9-4191-b749-e217028d977f,49b29aaf-0a48-4bc2-9c0a-3ffd14782ea0,2024-04-14 09:08:11,1457.12,EUR,deposit,ATM,Amazon,Miscellaneous,Germany,Berlin,False
f03be3ee-64a0-4620-9021-ab656fd90f70,66dd9bae-7d09-4973-b61a-9b7e048116e3,2022-09-04 01:10:47,1007.29,GBP,purchase,ATM,Costco,Grocery,United Kingdom,Liverpool,False
c37f0ecd-6028-46bc-9be1-ecaf978ddd4b,7d1c249a-fc65-4922-b130-1d0ead39ef8b,2022-12-17 02:41:06,1792.54,EUR,purchase,ATM,Costco,Grocery,Germany,Hamburg,False
ec96896d-0320-4982-985c-922bf5bec030,75f73cd8-bced-41d5-b396-fb76a882b502,2022-12-17 22:06:51,6484.79,JPY,transfer,online,Costco,Miscellaneous,Japan,Tokyo,False
3301d3ea-00ad-48fa-8ebf-23b5ab2968d3,f107e358-7d08-4349-b890-754d9cc3ba8a,2022-11-04 06:42:06,1107.11,USD,transfer,mobile,Walmart,Grocery,United States,Phoenix,False
2f9882ea-5395-4798-be4d-bafb03d3d96b,31cade08-9b1f-4174-bbff-4c1ebddb7bfc,2023-06-19 11:32:27,8624.57,INR,purchase,ATM,Walmart,Retail,India,Mumbai,False
56a268f7-e509-4e07-8468-6d7bd981fdfc,b8caf225-75fe-4a2a-9071-176b532c393f,2023-03-12 20:53:48,7902.37,GBP,deposit,online,Best Buy,Grocery,United Kingdom,Birmingham,False
bb05d864-18a9-483c-8a17-cd2bf238f5e7,a74a66b5-8644-4000-8f2c-a07339b8b4e8,2023-11-18 11:35:34,7397.85,INR,purchase,online,Amazon,Grocery,India,Chennai,True
5636f0c2-9eaa-4edd-81cf-d48016f017e6,1ceaa33a-f0df-4b87-97fd-71d793ef30cf,2023-06-13 14:29:21,7102.76,USD,withdrawal,online,Amazon,Clothing,United States,Chicago,False
f6993942-7b87-46d4-bb77-8accbcd5650c,f607cb3b-2bdc-4b0d-90ea-c13683827a91,2024-04-05 20:10:20,4247.05,EUR,withdrawal,online,Walmart,Retail,Germany,Berlin,False
59199be1-2e52-4ca3-a3dc-092002d3c14e,4444a17b-a779-4411-95b0-c4df20d21e23,2024-05-18 14:02:55,1888.69,USD,transfer,mobile,Costco,Grocery,United States,Chicago,False
07136264-a43e-4a1b-a82f-9b2d9da5b601,2dc664cc-56c1-4c3c-84f9-4186562b204a,2024-04-26 17:27:55,4297.08,USD,withdrawal,mobile,Costco,Retail,United States,Chicago,False
212d8772-1560-4708-aa67-2ed9b02afcb6,592691eb-2882-43c8-8385-c1b2d9101bd4,2023-07-17 06:49:05,8348.13,GBP,withdrawal,mobile,Amazon,Grocery,United Kingdom,Birmingham,False
61954d82-03ff-4699-a92d-cbf0858d5d85,09503ea0-d314-4a36-b440-106fa9bab0b5,2022-12-03 08:31:46,2704.75,JPY,purchase,in-branch,Costco,Grocery,Japan,Nagoya,False
561f556a-cd3e-4125-9b75-8e384ba326c2,518c45b8-5e31-4144-b9fb-6da501f605f2,2023-06-23 08:24:38,8932.01,JPY,purchase,mobile,Target,Retail,Japan,Fukuoka,False
68050523-9d2e-49ee-84ac-caac1e300b1f,bf157384-dbd5-4a8f-af36-c9ea5091e803,2023-05-22 16:29:21,8241.47,GBP,withdrawal,mobile,Target,Electronics,United Kingdom,Liverpool,False
87797beb-4240-4c0b-a841-a836b00540c2,675a807a-3f62-4402-a6ff-7fb8b740e896,2022-10-28 00:31:47,694.19,USD,withdrawal,in-branch,Walmart,Grocery,United States,Los Angeles,False
c0a8bb7e-f72b-49fd-8708-db6d18cc4fab,06feeef9-74b1-40ab-aa0d-8513f197e0fd,2023-03-14 07:38:25,1650.18,USD,transfer,online,Amazon,Clothing,United States,Houston,True
b2eeca90-02f1-44ea-88c7-6c31f53fcd31,b26f4017-c3d6-4f7c-ae1c-7508c013a37b,2023-10-24 00:12:10,5094.53,JPY,purchase,online,Best Buy,Electronics,Japan,Fukuoka,False
e0ac3741-c1f4-46c6-aea2-bacf32c9d0c0,5491172b-a195-4e88-925a-6419226fc1b2,2023-12-06 21:05:13,2687.89,JPY,deposit,in-branch,Amazon,Clothing,Japan,Osaka,False
a04eab1c-6527-47ce-9038-3ee5380fe57f,98122b37-eebb-42a2-b76d-ffd182fbf998,2024-01-03 14:29:39,5086.53,USD,withdrawal,in-branch,Target,Grocery,United States,Phoenix,True
d7dc9023-a766-4fed-9567-93aecaf3f2bc,3f9db2fb-32b3-4ae1-8507-ae198828694e,2024-06-03 13:08:44,7709.17,GBP,withdrawal,in-branch,Walmart,Retail,United Kingdom,Manchester,False
c0beabdf-194d-497c-a784-a92831c99100,ee676538-9f17-40e2-ae1e-b641ce0e375d,2023-09-01 18:33:10,4793.32,INR,transfer,ATM,Costco,Clothing,India,Hyderabad,False
1b611ed1-55c3-44ef-b392-9d05b280da4b,65a4d349-8fa6-4075-8dd9-3c82f741c79a,2024-06-17 20:12:33,6892.65,INR,withdrawal,mobile,Best Buy,Miscellaneous,India,Chennai,False
78582687-2dcc-4c38-83b2-6073d460530c,b79d3d32-0bf1-4342-a142-627da9605bbe,2023-12-26 02:16:41,5276.76,USD,transfer,ATM,Target,Electronics,United States,Chicago,False
9492cab8-2d12-4a1f-8640-aa918ee38f81,64df983d-e27b-4659-a35c-bcae42873953,2023-12-20 11:48:31,8436.01,GBP,deposit,in-branch,Target,Miscellaneous,United Kingdom,London,False
532d4f81-7cbc-4418-b654-a0123f0455d3,7740a9bd-8416-4c28-bc61-e4fe0db872d4,2023-04-28 23:01:05,9360.16,USD,purchase,in-branch,Amazon,Miscellaneous,United States,Houston,False
89317f3b-b390-4621-95c8-4270affcff9f,0cbae8af-8fef-4cca-a09c-7b51f7002d87,2023-11-15 03:13:28,6083.28,GBP,purchase,ATM,Target,Miscellaneous,United Kingdom,London,False
d1bed0b0-35e2-4f3a-b5da-c26861a774bb,65461470-f10d-4411-9e0a-61290b2c080b,2024-03-20 05:27:19,3967.7,GBP,purchase,online,Target,Clothing,United Kingdom,Liverpool,False
70f7fcb5-3f96-4a4b-a050-6f093984be8a,38f22509-34fa-4630-820e-e3bab3eda8a8,2023-08-12 04:41:43,5404.74,JPY,transfer,mobile,Costco,Electronics,Japan,Fukuoka,False
7a6171cf-e460-49b5-8c00-cf08ee21aa65,ef232791-2a47-4813-86b8-3536a83d2e8e,2022-11-30 21:15:49,8082.46,GBP,withdrawal,ATM,Target,Retail,United Kingdom,Glasgow,False
21344293-94bd-499a-b283-2ad0195542fc,e3558063-715b-4478-a3b5-cde8fb8f9ac5,2022-11-08 07:39:03,5951.77,EUR,deposit,online,Target,Miscellaneous,Germany,Hamburg,False
4ac76034-53cc-43cd-a4a3-d41ae7d524ee,63420ef9-a16f-4a4b-ab8b-8ef46f700fb7,2024-08-04 17:40:18,6092.3,INR,withdrawal,online,Costco,Clothing,India,Hyderabad,False
7568bf07-104b-4ec5-bada-52b7576b62ca,45d2c72e-79d6-48de-9b80-02845ff2042b,2023-06-01 16:39:21,2615.12,INR,deposit,mobile,Target,Miscellaneous,India,Mumbai,False
d6d0d948-ccba-4f68-8f8a-04d7e056b23f,eb845af0-cf31-4a12-befb-83b88ec1256b,2024-01-16 17:19:43,3739.58,GBP,transfer,in-branch,Amazon,Miscellaneous,United Kingdom,Liverpool,False
7a088b50-8d2a-4852-84c2-fa453d11a3fd,fe57ce70-66ba-4611-8024-7e5c145bf48e,2024-01-20 11:08:43,1806.81,JPY,withdrawal,online,Costco,Clothing,Japan,Osaka,False
6e789ae9-f395-4125-aeb7-9350a3967a44,66cbe882-39d7-408f-a57c-40e71b31efcb,2022-10-27 01:50:00,7686.9,USD,deposit,online,Amazon,Miscellaneous,United States,Chicago,False
aee6b048-cfa5-42c3-a5f9-f5e48321e125,8ca8e336-56c1-4086-a273-18a16cf8bf53,2022-10-27 17:47:29,7696.41,INR,deposit,mobile,Target,Grocery,India,Bangalore,False
885ce237-78b9-4ae7-a343-c6b509b8c6e1,b1385c3a-1f33-4b68-b56c-1ef1a7ab99ec,2022-12-14 07:13:00,650.2,JPY,deposit,mobile,Amazon,Retail,Japan,Fukuoka,False
d0724489-9ee1-4d8b-816d-6d87c74839ae,1df6ddea-9416-46b7-928e-b9aa23ec8f4b,2024-04-15 01:31:15,9873.04,JPY,withdrawal,ATM,Best Buy,Retail,Japan,Nagoya,False
1eed9ef3-cf8e-4fd6-abcc-ab3774100fed,a312d748-2033-453e-8b66-2601c424c57f,2023-06-01 07:23:20,8114.0,INR,purchase,in-branch,Walmart,Electronics,India,Mumbai,False
41f79434-c541-489a-a0bf-6eef4f8513f2,fd7176da-e1a0-4830-a2a5-05ca551df538,2024-02-22 13:37:56,3350.28,EUR,withdrawal,ATM,Walmart,Clothing,Germany,Cologne,False
73a06157-666e-4fde-b7d5-cd5d73fa8ead,6df0ba7c-3dde-4644-affe-48571b7fde57,2024-05-18 09:34:07,4459.61,GBP,deposit,in-branch,Target,Retail,United Kingdom,Birmingham,False
9b6e803d-6ce5-4020-9ccc-ad41e37746ae,063e62e2-79ac-40c8-8f50-a1618805cabe,2023-12-20 04:50:39,5464.15,INR,deposit,mobile,Best Buy,Miscellaneous,India,Chennai,True
8a1832ac-d70f-4b73-8567-8821d56b1d3a,1e78bd0a-2272-406d-9561-d0f6cf6004cd,2023-07-03 00:06:57,4570.25,EUR,withdrawal,ATM,Costco,Retail,Germany,Berlin,False
9cdc9415-c307-47c8-9a0f-4333d10ad676,509a5b71-731c-4675-9af6-de20db764148,2024-03-04 19:43:12,2757.31,INR,withdrawal,in-branch,Target,Retail,India,Bangalore,False
1be4b3c9-333f-4088-8423-ca2b0a4ed771,d53e186b-ef02-43c2-9ac8-079b987eec62,2022-11-03 20:09:23,8221.61,INR,deposit,ATM,Target,Retail,India,Mumbai,False
eec4aa93-861d-4317-ba70-f3f140dba912,6d9e4c43-454b-45cf-9efd-7bba27a32369,2024-06-23 08:03:02,5316.87,USD,withdrawal,in-branch,Best Buy,Electronics,United States,Chicago,False
3a0755ab-5c7e-41fc-a98c-ec663531a7c8,9d7f84eb-9a82-45c8-9dfb-f47aad54a6af,2023-03-07 02:54:00,6981.69,GBP,withdrawal,ATM,Best Buy,Clothing,United Kingdom,Birmingham,False
dc244b9b-df78-4d2f-aa88-707f9df59ee9,7deac684-c90c-4736-a6c0-3c706b2850fe,2022-09-26 13:25:04,3937.36,INR,purchase,ATM,Target,Electronics,India,Chennai,False
d0a2f24a-2762-4bb6-991d-4bcc1f93938c,ba99287b-ee98-4eed-a98a-e6141b973145,2023-10-31 19:34:06,5746.57,USD,withdrawal,online,Best Buy,Retail,United States,New York,False
1ea8a974-6946-45d2-b9d8-892284c85bd4,8cc54943-c4d0-4e1e-ac37-eab62f515cc9,2023-10-22 05:40:46,6530.36,JPY,withdrawal,in-branch,Walmart,Electronics,Japan,Fukuoka,False
9f2c0858-e5d4-4dff-adde-9db7e5e29856,40bd0f54-dc80-4610-84ee-1e8599d80549,2024-03-23 19:10:47,2966.08,EUR,transfer,in-branch,Costco,Retail,Germany,Berlin,False
f7fa831b-54dc-47c5-ad14-a1b3d813f25a,15a78457-52ff-46f7-b865-eac8bd4a5fff,2022-10-22 07:28:35,8584.82,USD,transfer,in-branch,Target,Miscellaneous,United States,Chicago,False
fa2afa81-91a2-4ad7-8018-438d7a763105,cde1de06-c7aa-4999-81cf-d498a2670067,2024-02-14 16:06:08,9181.44,USD,transfer,in-branch,Best Buy,Retail,United States,Houston,False
4b05ec36-4317-4051-b8eb-4a646e260935,15a78457-52ff-46f7-b865-eac8bd4a5fff,2023-05-21 19:49:26,1496.09,USD,purchase,mobile,Walmart,Miscellaneous,United States,Chicago,False
ae2637df-77bc-48a5-9f0d-ae1a84d9c329,758448c2-c6ed-498a-826e-5be3fd9db92e,2023-05-02 22:05:57,8930.38,EUR,purchase,ATM,Amazon,Miscellaneous,Germany,Munich,False
0736c283-0e98-4b8b-a7d2-b1b0a0b044d5,083c1c6d-fc06-4b2d-9ae9-676da234fa7b,2023-06-27 22:23:36,4428.93,GBP,purchase,in-branch,Walmart,Grocery,United Kingdom,London,False
ff07dc60-bf72-4ca2-91fd-b25a52a2e5ed,f98d7912-f5ae-43bc-9a08-3f95a9e93001,2023-12-19 11:21:33,1526.28,EUR,purchase,in-branch,Best Buy,Electronics,Germany,Cologne,False
a7a0f403-e474-4f5e-a4e4-d8852b4b6dda,84e6c791-0081-482a-84b9-778c1928b893,2023-11-17 10:03:12,2566.77,USD,deposit,in-branch,Costco,Miscellaneous,United States,New York,False
da730c45-f136-479f-bdcc-aa2d2113a221,09f0af69-79e1-4a6a-9c18-66d44f07a506,2023-05-14 00:59:50,7500.98,USD,deposit,in-branch,Best Buy,Retail,United States,Houston,False
fe588537-9ec0-4ec1-b952-3726735fa4de,aaae0228-d2e4-4a34-b09c-f3a41f4b0d93,2023-12-09 01:35:36,1608.97,JPY,transfer,mobile,Costco,Retail,Japan,Nagoya,False
6e1a120f-be70-4d56-9c09-896564dc8291,1e78bd0a-2272-406d-9561-d0f6cf6004cd,2023-07-16 13:56:36,9938.64,EUR,withdrawal,ATM,Best Buy,Miscellaneous,Germany,Cologne,False
f4a09982-8e70-4d7f-bede-aa4ceb5aaab9,0270f953-b6b9-46e1-91d9-d47aaf998977,2022-11-21 10:28:51,6115.87,EUR,purchase,ATM,Costco,Clothing,Germany,Cologne,False
1ace8436-41d2-4a26-8571-9a75161ea550,9d84bc8f-a8ac-4d6d-8576-df3ef74c96ff,2023-02-26 00:23:21,4373.52,INR,transfer,online,Amazon,Retail,India,Delhi,False
68f1511b-f6f6-4d34-b76d-b0f78ef3b750,632c1dca-fc2b-4565-abfa-374c02ba1e0c,2023-07-25 19:49:53,9116.9,EUR,withdrawal,ATM,Walmart,Miscellaneous,Germany,Cologne,False
17e1ad2e-89ab-4f23-802f-82ba35a11413,1ceaa33a-f0df-4b87-97fd-71d793ef30cf,2023-06-17 10:13:13,9299.06,USD,purchase,mobile,Target,Retail,United States,New York,False
6bc2acf1-8e2a-4334-b699-39a6f0a4e4f0,9a6db964-ffa8-472c-b4dd-7a459ea5509d,2023-05-07 19:56:49,8739.39,GBP,purchase,online,Best Buy,Clothing,United Kingdom,Birmingham,False
ef2d770c-12d4-4786-98be-3587b78077ce,b0c84e7a-7170-451d-9c94-3b597bc97930,2024-03-24 21:54:50,7449.25,JPY,withdrawal,ATM,Best Buy,Clothing,Japan,Sapporo,True
4ad7588b-ebfd-42c4-a82b-a5135f306b36,607bee1d-1493-42e3-bbd2-8526c4a08e71,2023-01-04 07:40:20,6834.41,EUR,purchase,online,Target,Electronics,Germany,Munich,False
f3f9ba7a-3a79-4f05-ae66-9e8542f965a7,1015e076-6346-451a-b163-6df848687563,2023-09-08 03:20:17,2352.41,INR,purchase,in-branch,Walmart,Electronics,India,Bangalore,False
fab6feb5-d0f3-4bef-88ef-8ec084247dc7,1dfeb08a-2993-4a3f-91de-d59b496416e7,2022-11-06 09:44:05,5676.02,USD,withdrawal,ATM,Target,Electronics,United States,Phoenix,False
654d5bcc-4ef8-41f6-a6dd-ac14e01191a8,07ad542b-dfe9-40c1-883b-2b40bde33253,2023-01-13 17:41:49,6841.14,USD,transfer,ATM,Target,Retail,United States,New York,False
cafcfa37-b7ac-44e4-8f2a-53052f30692f,8a7ff76a-cad0-47c1-8a1b-73e2931341ad,2023-02-23 06:52:18,6390.82,INR,deposit,ATM,Costco,Grocery,India,Mumbai,False
edc19962-393e-4dd8-98c2-021d2ef83125,e166bf98-cae7-4ea2-9a8d-5615a5226e4b,2023-11-10 10:02:26,5016.53,INR,withdrawal,ATM,Best Buy,Clothing,India,Delhi,False
f79a724a-6e29-481e-a02e-f58e64e0f89d,3a942907-4147-4988-b2f5-30b58c53fee5,2024-04-11 17:17:21,563.23,JPY,purchase,ATM,Target,Electronics,Japan,Osaka,False
5763750b-12e0-4ae1-9f5d-7324b00bfaa4,43c1a0eb-efb0-4850-95ba-bd2404b6b01d,2024-04-28 02:21:26,5671.12,INR,purchase,mobile,Costco,Grocery,India,Chennai,False
34debbf0-013e-4228-8981-fec2f9c3a77b,31f8c6dc-13a3-4b14-81c2-d74b6f3f4cff,2022-10-01 22:09:23,1028.59,JPY,withdrawal,ATM,Amazon,Retail,Japan,Nagoya,False
49b2a81c-db1c-4c43-9401-4669969e51c4,4e71e037-0613-4e25-a730-a9b5107ef241,2023-05-09 05:12:49,9765.93,JPY,deposit,in-branch,Target,Clothing,Japan,Nagoya,False
e2aaed38-fee8-4e51-b656-12d57fd85079,42a4753a-d9f6-4187-b429-ef8422b57920,2023-07-16 13:35:17,5546.74,EUR,purchase,ATM,Walmart,Retail,Germany,Berlin,False
6bf25ac5-7f29-45df-a133-09e4fb5fdc32,cca4503d-67cc-4a18-bceb-e03949b8f464,2023-12-09 12:34:49,2587.54,JPY,purchase,online,Best Buy,Retail,Japan,Sapporo,False
d9d159fe-766e-489c-9326-3cd577792160,ffe031e0-bccb-4361-8a87-eb60c646022d,2023-06-12 05:33:25,228.43,JPY,withdrawal,online,Walmart,Grocery,Japan,Nagoya,False
82b04881-5660-489d-852c-5e8e232cc038,5a764d25-87a7-4e1e-8379-50887c9ab9d3,2022-08-19 07:59:44,5702.48,EUR,withdrawal,mobile,Costco,Electronics,Germany,Cologne,False
975f7bb5-20dd-4a9f-90e3-0809f06c754d,4ebf7a6d-042d-4f98-85d6-d0c15ba8f196,2022-08-16 11:37:03,8563.64,USD,purchase,ATM,Best Buy,Clothing,United States,Chicago,True
79af12ea-a26b-48d2-b89d-ee4ae17c674d,d22edcd0-a052-4c6e-8880-6ef7edf4a515,2023-03-24 20:52:09,1108.19,USD,transfer,online,Costco,Electronics,United States,New York,False
27d2a595-c0b1-41ea-a323-a01db71d5b7d,a2a97dc8-991b-474c-80ae-0258874e97a2,2023-10-21 20:35:05,4553.48,EUR,transfer,online,Walmart,Retail,Germany,Munich,False
e25f5379-68c6-4542-87e4-4331419c854c,e0e05d14-038f-444c-95ff-c42d97626adc,2022-11-28 18:30:15,2538.75,GBP,withdrawal,in-branch,Target,Electronics,United Kingdom,Liverpool,False
88c0a72e-70d2-440e-8bf0-b3bde7592b80,c2ac138b-5204-48e9-accb-d6e1a79489ea,2023-10-28 04:48:53,8399.99,USD,purchase,online,Target,Clothing,United States,Phoenix,False
64d85d85-a5e4-4700-aed7-93950aab6db3,790e6b47-798f-4fa0-a4ac-c42fbe8f2930,2023-09-11 21:05:27,2270.45,GBP,deposit,in-branch,Costco,Electronics,United Kingdom,Manchester,False
3be7da3a-688d-4f35-b662-c37f637380a4,fa042157-1201-4253-9b00-31be3e9f78d4,2024-01-05 08:00:32,7674.75,GBP,deposit,in-branch,Walmart,Electronics,United Kingdom,Manchester,False
3fd97767-5ce9-4746-bc72-f4ba5e4c8663,f62265e9-39dc-464c-b71f-43bb1fef2f2c,2024-05-05 03:43:45,9318.55,INR,transfer,mobile,Best Buy,Retail,India,Mumbai,False
1b2f0e9d-af23-457e-9a89-c288867b788f,d63ae4b7-d37e-4c8a-9f7a-d44ff9c92033,2023-04-12 15:12:16,2538.55,USD,transfer,online,Amazon,Electronics,United States,Los Angeles,False
db152e31-e5c8-4092-8991-64056551fa20,009971aa-7190-4fe2-87c7-a6baa50ead6e,2023-12-20 11:07:06,4604.84,USD,purchase,online,Amazon,Miscellaneous,United States,Chicago,False
16f5d3a2-f3af-4bc0-82f0-5a7a4b110e65,bf63081b-d66d-4d95-a038-cfad00105365,2022-09-11 06:14:23,8080.63,JPY,purchase,mobile,Best Buy,Electronics,Japan,Sapporo,False
3e2053ba-69a0-4db8-ae34-7314527a10bd,9329d8af-ac75-4e05-9ba7-369b34dd63a4,2023-11-27 20:23:27,9370.67,USD,transfer,online,Walmart,Miscellaneous,United States,New York,False
6cd19e18-9c1b-4549-bdc3-2d38229864af,1015e076-6346-451a-b163-6df848687563,2024-02-11 03:14:59,7448.85,INR,transfer,mobile,Amazon,Clothing,India,Chennai,False
f9cfe76d-e6c0-49c2-be3f-7583449cd431,c530827b-1e6f-4839-944c-7ebb5ab80a47,2024-02-02 16:03:45,3620.34,EUR,deposit,mobile,Amazon,Retail,Germany,Cologne,False
e6b73e6d-84ac-4ca4-af0d-ae502e47ba2a,bc9e8c79-0de3-4fb7-8ce5-30ea3c99ce4a,2023-11-28 18:59:33,574.78,USD,withdrawal,online,Amazon,Retail,United States,Los Angeles,False
89e0749b-46dc-495f-bbfb-bed5d572f9b6,51d2c4f6-5300-423c-b8e9-1ad6726b87d9,2024-05-12 05:59:51,1849.13,EUR,withdrawal,ATM,Target,Miscellaneous,Germany,Berlin,False
c219f60d-2260-4609-a69c-29c22b518dc5,74051b59-4314-46d1-8393-8d1477020d70,2023-08-04 19:08:34,955.54,JPY,withdrawal,mobile,Target,Grocery,Japan,Osaka,False
d6e60960-6ce3-4122-a207-0407d3f97df7,d18c0eec-3db1-4296-8864-c67f4d5aa498,2023-01-07 09:19:48,743.33,INR,withdrawal,ATM,Target,Miscellaneous,India,Hyderabad,False
7379c4ce-0814-44a0-bda8-e15dd64572a4,49b29aaf-0a48-4bc2-9c0a-3ffd14782ea0,2024-07-20 08:06:13,6653.85,EUR,deposit,mobile,Best Buy,Miscellaneous,Germany,Munich,False
baa18c40-c142-400f-8d6c-f21928911dd7,45eef9f9-b354-4776-8018-b019eedc4ad7,2024-05-12 15:54:00,33.22,INR,transfer,ATM,Target,Miscellaneous,India,Hyderabad,False
