account_id,customer_id,account_type,account_status,open_date,current_balance,currency,credit_limit
9b72994c-4e65-46ba-83a9-ac62af60112b,953853d8-9b06-40cc-a7ec-717ffaed8e4b,checking,active,2023-04-30,17770.83,EUR,0.0
582860a0-6d67-4037-bbfe-f1939dc10d3c,953853d8-9b06-40cc-a7ec-717ffaed8e4b,loan,active,2019-11-19,97771.75,EUR,0.0
c61537a3-cf12-4201-bd86-d97acf22aded,bb47fdf0-cee0-4eee-9371-dbfe0aff4090,savings,closed,2022-05-29,44053.39,USD,0.0
7fbea5f9-a788-4e3e-99e6-35b89b47d57c,bb47fdf0-cee0-4eee-9371-dbfe0aff4090,checking,active,2023-05-09,99163.53,USD,0.0
294dd019-f8aa-4b73-9c1a-1b9c63f3869b,bb47fdf0-cee0-4eee-9371-dbfe0aff4090,credit card,active,2022-03-25,96532.19,USD,10713.9
dc001cd6-4c42-484d-afa3-2f57718fcc57,9329d8af-ac75-4e05-9ba7-369b34dd63a4,credit card,dormant,2022-04-22,67455.29,USD,43830.5
c0eec5ea-32c6-4a82-be73-499a60cb5746,9329d8af-ac75-4e05-9ba7-369b34dd63a4,credit card,active,2024-08-07,3025.06,USD,7984.8
19948fb0-cf67-43e2-b1eb-38e288946106,98986ac2-b976-4631-8374-2a6b960937c7,credit card,dormant,2021-02-17,70838.02,USD,16284.58
3aee12d7-e7a2-455f-af74-b45a2d9b6793,98986ac2-b976-4631-8374-2a6b960937c7,loan,closed,2023-11-06,5190.32,USD,0.0
62339d61-c851-40f8-a824-ea7a9129c0e6,98986ac2-b976-4631-8374-2a6b960937c7,loan,active,2021-08-29,86862.69,USD,0.0
5866300f-ea36-47c1-b136-b2515238ee71,689b5210-2563-4a5d-8141-4b2e2fd15293,loan,active,2023-02-27,64320.49,INR,0.0
0aea3aa7-62e0-4341-bac5-bbb1d58ea7d5,689b5210-2563-4a5d-8141-4b2e2fd15293,savings,dormant,2023-03-28,62056.98,INR,0.0
41f57075-4d2c-4320-8586-9537c701fdf6,51814a2b-544e-4080-97fb-ef8ff5c09455,credit card,active,2024-07-19,83714.23,EUR,11925.05
dc2c330b-fb26-41c3-b52a-45b852f44258,3997dba5-fa4e-462b-b3d6-e129b18de092,savings,dormant,2021-08-11,14573.54,EUR,0.0
8427e01c-744c-47a3-83d2-779b6f34ded0,3997dba5-fa4e-462b-b3d6-e129b18de092,loan,dormant,2021-10-13,12013.35,EUR,0.0
c8b2cc8c-5ddc-40e3-b9bb-a3f3c7a19b0d,75267328-f432-4278-8476-bc6ee0c06c49,savings,closed,2018-05-12,59724.41,JPY,0.0
5517c4de-5109-49ca-975a-e3c6ff17c4f7,75267328-f432-4278-8476-bc6ee0c06c49,credit card,closed,2021-03-18,48755.07,JPY,44737.71
99f15b76-9d58-4ff1-8166-b856e708a2cf,2a686a71-1fd0-4d7c-9a5b-1103bdef589d,checking,closed,2021-09-02,37133.75,INR,0.0
3e7a1cda-cad6-4d8c-b0bb-ca7a2df6d544,2a686a71-1fd0-4d7c-9a5b-1103bdef589d,loan,dormant,2021-08-05,81721.81,INR,0.0
df95d19c-d161-4d7f-9fb6-39439dc4e8b7,ff9b680c-b0a2-4f89-bfdd-6ec988508102,credit card,closed,2022-07-20,27260.71,USD,9295.41
c3a4d5b2-2e56-4df3-bd91-1e628e0f7191,daa302b6-9eba-4598-b290-7e5d702f9869,credit card,closed,2022-05-04,14194.69,JPY,43227.18
eaca0c4d-a756-42fa-bd0b-c6e15a864de6,3163804e-2e65-4b94-a11e-92697195f15b,loan,active,2024-05-22,54527.5,GBP,0.0
dc4e2ca3-8595-4d40-9a7f-c3383fa3cdd3,3163804e-2e65-4b94-a11e-92697195f15b,credit card,closed,2023-09-25,41198.05,GBP,20537.06
f41f5287-c4f0-419b-b4b0-da5728a01779,f17e0d1b-6209-4eb9-a2c6-f8250f04bf60,loan,active,2022-07-22,89206.34,JPY,0.0
49979b05-24bf-46d0-a2f6-892d35b6b9d1,7c38331e-e32b-4ec6-bf8b-2b609a5e5422,checking,closed,2018-05-07,21778.15,JPY,0.0
f2b594a1-5f65-4e38-bf1a-25df7a1651cb,7c38331e-e32b-4ec6-bf8b-2b609a5e5422,loan,active,2018-08-01,1299.55,JPY,0.0
05cab546-4f67-4b06-a3cc-f2496cc8e92a,7c38331e-e32b-4ec6-bf8b-2b609a5e5422,checking,closed,2022-12-06,79013.91,JPY,0.0
c79e811a-faa4-45b4-9809-8e07ed4fc5f1,202450a9-34d9-493f-8bc4-91ac18f94ef9,checking,dormant,2020-11-04,10304.47,EUR,0.0
a4a4f3a5-5e7c-45f6-87c7-fd844e3d325e,202450a9-34d9-493f-8bc4-91ac18f94ef9,loan,closed,2022-02-18,52645.37,EUR,0.0
5f8de7c8-105c-449c-96e8-b7720a4e3169,202450a9-34d9-493f-8bc4-91ac18f94ef9,checking,closed,2022-03-26,72764.72,EUR,0.0
ec143a17-9be8-45f8-9e71-484eab32de51,d8165eb0-bd12-4046-b4f0-bc11c27648ea,credit card,dormant,2024-07-18,73620.32,GBP,7011.42
41124f66-00bc-4249-930f-940a08d1ef73,d8165eb0-bd12-4046-b4f0-bc11c27648ea,credit card,active,2022-12-24,45331.42,GBP,41350.63
3dadf2c3-efa3-43e0-82c3-8239915d7852,fed80530-e329-4413-80c0-9ef802cba650,savings,dormant,2023-09-10,62712.59,JPY,0.0
e33761de-e071-4f6c-b48f-f223a89236e9,fed80530-e329-4413-80c0-9ef802cba650,credit card,dormant,2022-08-01,4713.1,JPY,17017.2
983dbd4b-f592-43c5-9aa6-33feb2a98fc7,fed80530-e329-4413-80c0-9ef802cba650,credit card,active,2022-09-24,30877.9,JPY,9220.67
2780db58-3562-4b4d-a9fc-54455d655ff2,41c460c8-531d-45d9-adb5-1dd16ccb73a9,savings,active,2022-08-26,34991.61,USD,0.0
b3def0f1-f52e-46a8-b782-a5a55469607f,41c460c8-531d-45d9-adb5-1dd16ccb73a9,loan,dormant,2021-11-28,46691.07,USD,0.0
e10b64a4-a44e-4503-a209-9b14c058a97c,41c460c8-531d-45d9-adb5-1dd16ccb73a9,loan,active,2022-09-24,18828.37,USD,0.0
87b48b81-bbd3-4d74-a0b7-94f9012a0639,cee9ad90-2f78-4c38-ab12-693ec2f7cf67,savings,dormant,2023-12-03,12478.21,JPY,0.0
6d6cc2a4-93ab-4f27-9a37-459e444ec5ea,0d564cea-6d4f-4688-b3c6-e7b3f3db25cd,loan,dormant,2023-11-20,49124.19,INR,0.0
1966ff1c-5720-4b1e-b2cc-fe0add47c039,0786bfe2-8a00-4c7d-b47a-d532a7457060,credit card,active,2023-04-08,31934.7,JPY,41249.96
c8192494-fe3c-4ff7-b0b1-7a6d42f7aedb,5ca88c1d-39e2-443c-a311-0e8a3781d371,loan,dormant,2018-08-07,2745.12,GBP,0.0
5d4930b4-2f44-415f-8c11-f33a83dd204e,5ca88c1d-39e2-443c-a311-0e8a3781d371,credit card,dormant,2022-12-06,639.14,GBP,20607.67
b4e0f980-d011-4983-8c25-d090c655f68c,85bceddb-6bc1-49c6-8526-64139d455af5,savings,dormant,2023-09-16,47320.62,JPY,0.0
3b6de961-f8a2-4d58-bb91-fed5178bcbed,70063e9f-a9b4-448d-bb6b-aa9ddec33e56,loan,dormant,2021-06-13,68080.72,JPY,0.0
e54c86d9-f6d6-4ad9-96db-ad9b6e9c6fd6,70063e9f-a9b4-448d-bb6b-aa9ddec33e56,checking,active,2023-03-07,58968.86,JPY,0.0
e0f457b6-987a-4a0e-b3f6-517424673cc6,70063e9f-a9b4-448d-bb6b-aa9ddec33e56,credit card,dormant,2023-01-18,10658.09,JPY,2438.86
47a6c289-0863-4f79-88ec-df1dcf2a06fc,50750892-fef5-4ba6-a715-6851a9727eb3,credit card,closed,2024-04-18,88399.86,EUR,26534.27
21fb976b-d648-44cb-9660-f8cf696f7b5c,50750892-fef5-4ba6-a715-6851a9727eb3,savings,active,2024-03-31,83630.83,EUR,0.0
1e2b028f-8000-4e2d-be17-8185705f8cfa,cc3a4341-3f40-4513-957d-3a5982482967,checking,closed,2019-10-14,99265.11,INR,0.0
f6f43da4-484c-4d5a-806b-852f85da91a8,cc3a4341-3f40-4513-957d-3a5982482967,credit card,dormant,2020-09-14,33044.56,INR,20371.17
a4611421-6fc0-472f-a271-5e0cb51f7cdd,dc337450-d20e-4f3a-acc7-f06ee502aee4,loan,active,2022-06-02,70095.77,GBP,0.0
41e47d65-df0d-41b9-8b86-669b40b826db,dc337450-d20e-4f3a-acc7-f06ee502aee4,checking,closed,2020-04-06,52394.43,GBP,0.0
00b52dba-8edb-4044-b866-df7eed2eadb7,df414ddf-e57b-4899-af02-4ab28a8beeaf,savings,closed,2024-02-13,63032.8,EUR,0.0
e23da662-e83b-4299-9912-09dcde4cf004,df414ddf-e57b-4899-af02-4ab28a8beeaf,savings,dormant,2019-10-05,50452.44,EUR,0.0
8c8c06a0-9e34-4ac7-ba8a-51cb0976cb57,df414ddf-e57b-4899-af02-4ab28a8beeaf,credit card,active,2021-01-26,89341.45,EUR,14832.14
b53beac6-af58-42af-8087-33bb56e8e22a,ec3b2919-d39d-437d-847d-a3edf8b90e2d,checking,active,2023-10-10,89888.46,USD,0.0
fd710a03-034c-4e0f-8ecf-f315001aa6fd,ec3b2919-d39d-437d-847d-a3edf8b90e2d,checking,active,2022-10-18,4471.64,USD,0.0
d7cd8fa4-594e-41d9-a938-33c47ba1514a,98b1e5c8-e591-4462-b078-b88183fd1fa9,credit card,active,2022-08-19,45041.76,JPY,47442.35
b1663531-97fe-49df-bfd8-248e259d9709,98b1e5c8-e591-4462-b078-b88183fd1fa9,checking,closed,2022-06-01,5136.6,JPY,0.0
5e442b49-95e0-4e98-83ef-4b93794f9b47,26677739-851f-4242-9e93-9526e08a796f,savings,closed,2022-10-08,66567.29,EUR,0.0
967426f8-2926-4175-9b3d-583b7ac84991,26677739-851f-4242-9e93-9526e08a796f,checking,dormant,2019-01-05,45859.54,EUR,0.0
00f11471-ceb6-45db-baf3-5ad7271c201a,26677739-851f-4242-9e93-9526e08a796f,savings,active,2016-07-04,69337.32,EUR,0.0
475d5aed-6d01-48a4-9cde-192190a580c8,e65d79dc-23ff-4886-a4ff-0b8891fa5209,loan,active,2024-06-28,77319.85,JPY,0.0
8cba2022-6e48-404a-8d90-c323fd5a9f6a,e65d79dc-23ff-4886-a4ff-0b8891fa5209,savings,closed,2024-03-12,22824.84,JPY,0.0
23214552-a3ed-40bc-b78d-dc1cc1bf8a84,184ac21e-2581-40d6-a7fd-6184ff795a93,savings,dormant,2017-06-20,55661.74,JPY,0.0
81d7b161-c722-4b89-90f9-261b6dfed84a,1e78bd0a-2272-406d-9561-d0f6cf6004cd,checking,closed,2021-07-07,43506.54,EUR,0.0
0e022934-b105-419a-a89c-baa0c9897753,1e78bd0a-2272-406d-9561-d0f6cf6004cd,loan,closed,2019-02-24,24877.31,EUR,0.0
2aea2c3b-b3c0-4b4e-bc9d-70f0775d74f7,7015cdae-85a7-42b7-807c-df21489967de,savings,active,2024-04-16,29916.57,EUR,0.0
df2b4ae3-d733-45cc-a00d-87b18ce1f260,7015cdae-85a7-42b7-807c-df21489967de,checking,dormant,2022-12-25,17361.83,EUR,0.0
8222f62b-58b9-4b41-aca7-df5c3f64b3d3,7015cdae-85a7-42b7-807c-df21489967de,checking,dormant,2023-04-20,56709.12,EUR,0.0
abd6278c-356f-470f-bd68-af6a92d85a92,310250cb-dc1f-4e75-970b-8cc32517c8c3,credit card,active,2021-03-27,79168.55,INR,47249.43
7e92593b-8ca6-4f50-8b2f-93f224f5c0d8,310250cb-dc1f-4e75-970b-8cc32517c8c3,savings,dormant,2023-05-07,71268.53,INR,0.0
32efb138-110d-41e9-b53e-c6dee0f89611,ffe031e0-bccb-4361-8a87-eb60c646022d,savings,active,2022-01-24,82705.34,JPY,0.0
12f25735-e335-4baf-8646-8c51efaf9817,df88e06d-691a-4419-9e06-dcc9fc816269,loan,closed,2017-04-20,45794.69,USD,0.0
556fcba4-4757-40e0-92e6-c84a1e0f69fe,df88e06d-691a-4419-9e06-dcc9fc816269,checking,dormant,2023-07-05,1493.42,USD,0.0
ab1408a6-06b1-417d-8eb0-96cb4ba302e0,9d84bc8f-a8ac-4d6d-8576-df3ef74c96ff,loan,dormant,2019-12-12,86515.4,INR,0.0
f6bedb69-b60f-40d3-bbc9-8fa4c27a2033,9d84bc8f-a8ac-4d6d-8576-df3ef74c96ff,loan,dormant,2023-08-02,60285.55,INR,0.0
e163925d-2224-4464-a05a-c44ed2aa72fc,7934975d-2a34-4d8c-9e3d-63e6fe39da90,credit card,closed,2023-08-03,2233.08,JPY,44250.12
8d978d9b-e580-48aa-9b3e-5d30e836a5fa,7934975d-2a34-4d8c-9e3d-63e6fe39da90,checking,closed,2023-07-08,36646.59,JPY,0.0
9a08ea0b-2340-40f3-a7ba-b984a396d8be,b8d87968-f83a-4c07-a16d-bc9d05961c0e,savings,closed,2021-06-02,6336.65,USD,0.0
316f5fba-2310-4238-997c-459ef0eb88d1,b8d87968-f83a-4c07-a16d-bc9d05961c0e,loan,closed,2023-03-22,81565.46,USD,0.0
84352bcc-20c3-4094-8acc-cf8d02cacc3e,b8d87968-f83a-4c07-a16d-bc9d05961c0e,checking,active,2023-09-17,59528.97,USD,0.0
cd494a0c-7a89-4e55-a608-31d1128ecccf,90e82d1f-e768-4d77-bdb2-5d8d867130cf,credit card,closed,2022-04-01,88955.05,GBP,27215.76
b17f2758-9e81-4ba6-8c51-d9f8221ba78e,90e82d1f-e768-4d77-bdb2-5d8d867130cf,loan,closed,2023-10-14,26838.9,GBP,0.0
d874cc79-bec4-415b-8ebd-a447b9ab7192,90e82d1f-e768-4d77-bdb2-5d8d867130cf,credit card,dormant,2022-04-29,5887.94,GBP,21570.23
a6772a14-aedc-42fd-aff4-5fe7584332e9,296a5c65-0379-41a7-9509-4d2b76ee1697,checking,closed,2024-01-23,52320.24,GBP,0.0
7b6d7a4a-6703-4507-840b-c12132852840,296a5c65-0379-41a7-9509-4d2b76ee1697,credit card,dormant,2024-02-04,69003.44,GBP,41960.96
f064c543-fced-458d-b61a-e37cd0b1f13a,d515b48a-0008-49b2-b766-d1897782db5c,checking,dormant,2022-11-25,16092.9,USD,0.0
3ed4a0ef-5cff-49d6-9e35-c7d8302ec6a5,d515b48a-0008-49b2-b766-d1897782db5c,credit card,dormant,2023-02-22,85449.11,USD,49413.66
ca4c316a-1501-49ed-a77f-2ecdd28c91b2,d515b48a-0008-49b2-b766-d1897782db5c,credit card,dormant,2021-06-03,93342.3,USD,42180.53
c68240b6-4c89-4d43-aa72-2e9b4c3a348d,035877d7-c75f-4e84-b040-9098ec441612,savings,closed,2023-07-06,16583.81,USD,0.0
b9ce50fe-78a2-44f5-90e5-1e8515100208,035877d7-c75f-4e84-b040-9098ec441612,credit card,dormant,2023-07-17,76382.97,USD,2359.13
7f1064fb-4688-45e3-b538-1499fc095ea1,035877d7-c75f-4e84-b040-9098ec441612,loan,active,2023-04-02,1213.15,USD,0.0
0d9794f5-e2de-40a6-9889-a8e0c7c71018,bf39f805-121b-4110-a48c-00c73e438ffe,checking,dormant,2021-09-19,49158.34,USD,0.0
29925012-b0e6-48d1-ab69-e16caab27c27,bf39f805-121b-4110-a48c-00c73e438ffe,savings,dormant,2022-07-02,86762.2,USD,0.0
409072c6-b0e4-4a13-9512-49225ca21932,bf39f805-121b-4110-a48c-00c73e438ffe,checking,closed,2021-10-26,31010.11,USD,0.0
15836bcc-cce4-4933-9bb8-0e719edd83df,128e6a65-aae5-410f-ab23-6a6d0a88c2af,savings,active,2021-01-29,67502.97,USD,0.0
a2076a8a-e567-46a9-ae4c-9d5571ed12bb,128e6a65-aae5-410f-ab23-6a6d0a88c2af,loan,dormant,2020-03-30,5623.99,USD,0.0
cf2ad684-d1ba-41fe-bd8f-ec02b7199e10,128e6a65-aae5-410f-ab23-6a6d0a88c2af,loan,closed,2021-05-15,69628.7,USD,0.0
4c2ac7c7-01f2-4441-a659-3ab7f943e6ed,98b8a324-54d8-4429-a087-76f20968b498,checking,closed,2022-08-31,34971.49,EUR,0.0
fa326be4-e7cb-4b5e-b692-b2f87d72613c,98b8a324-54d8-4429-a087-76f20968b498,loan,dormant,2022-05-11,94589.12,EUR,0.0
949f4e48-f5ec-4273-ae2e-64411b7a75f5,32de72a2-539e-4559-b426-74519c73e9f3,checking,closed,2022-09-28,9254.73,EUR,0.0
a975a062-10e3-4f3c-b5fa-e7e9661e1e9b,2277355d-cf60-49ad-b101-934447ff548c,loan,dormant,2022-09-29,50908.1,GBP,0.0
530b507c-21a0-4e62-8926-e0bdc8f59d33,2277355d-cf60-49ad-b101-934447ff548c,checking,dormant,2018-03-19,28820.0,GBP,0.0
46651da0-7bc9-4c9d-aad5-99683945ee41,dfc76ca6-32e3-4d7a-bb36-9f0f0386f1c3,checking,closed,2018-08-11,9264.37,GBP,0.0
24e49b5c-643c-4261-865c-7bda33cf7421,dfc76ca6-32e3-4d7a-bb36-9f0f0386f1c3,savings,closed,2016-02-25,61779.14,GBP,0.0
bb97b0eb-75fe-4ea2-bc04-b8ff8ef71684,b1b50dfe-2508-46bb-ae2d-48314061eb70,savings,active,2021-02-19,32632.92,JPY,0.0
217d4478-6347-479d-975b-1d464723f5ad,78a628db-4b3f-4397-9158-33699b01446a,credit card,closed,2017-12-08,7587.41,JPY,37153.2
1fdcbfae-f980-4ae0-9a2a-a199b8cd6f1f,78a628db-4b3f-4397-9158-33699b01446a,credit card,dormant,2020-05-24,6124.5,JPY,33767.73
433bc6b1-2b2f-47e4-99d6-e5b0c6571a69,0c461878-5a6e-4e8f-9744-719a324f0377,savings,dormant,2024-01-15,99197.42,JPY,0.0
b8d9f6c7-9133-4639-9983-9f9568d3c594,0c461878-5a6e-4e8f-9744-719a324f0377,savings,closed,2024-02-29,69855.12,JPY,0.0
288436e9-a408-4505-8294-7037e86b376a,756318ff-9857-4bad-bbb2-9c9a5f875de3,checking,dormant,2023-10-21,7890.8,JPY,0.0
32f632a4-af64-4073-abcd-92b4853432b2,756318ff-9857-4bad-bbb2-9c9a5f875de3,loan,closed,2022-06-07,9553.09,JPY,0.0
921ca874-7e99-49f5-ac86-16a920d1174f,c636f438-f701-4f62-974a-e984e7393356,credit card,active,2023-10-07,53374.9,GBP,39914.92
bae9907d-f120-422d-9154-a564ec019e68,c636f438-f701-4f62-974a-e984e7393356,savings,active,2023-10-15,25634.44,GBP,0.0
9a2867d4-7ce7-466d-b633-e46e63436fda,c636f438-f701-4f62-974a-e984e7393356,credit card,active,2024-04-25,19857.13,GBP,1511.3
d943ec3b-d908-43f0-9858-7d13f110ecbe,5d58f083-e825-4101-941b-9d8ad732ff03,loan,closed,2023-10-17,62589.69,INR,0.0
4d395e5b-f4de-4733-af06-e08dd7c18b75,1f17f234-4bd4-4cd3-9bc6-04417cc64c85,loan,closed,2024-01-17,44360.26,JPY,0.0
81160761-2800-42bb-bbf5-bc7605bf2e75,1f17f234-4bd4-4cd3-9bc6-04417cc64c85,savings,active,2023-10-26,5624.3,JPY,0.0
ccc77ecd-c7d3-4070-ba7a-98608b91108f,db993b25-878e-4713-8665-7e1a4278c154,savings,dormant,2024-04-16,20660.76,JPY,0.0
f6530c4e-5c94-4961-843d-209c8f639a10,1580079a-d208-45c9-a806-c0a56cf22f45,credit card,active,2022-11-10,45988.79,JPY,6057.41
9a00b385-fe8d-44cb-a02b-3377d0986319,03d5e123-ce7c-46f5-b3d3-40821c5e74bd,savings,dormant,2020-07-04,59436.46,GBP,0.0
018e8430-5ffc-4b0f-b57e-14b0c653a631,292d37c4-746f-4c58-9621-560f2daa82eb,savings,closed,2024-06-08,3834.74,INR,0.0
303f543b-4cfc-4a74-9008-0352ad35dbee,292d37c4-746f-4c58-9621-560f2daa82eb,checking,active,2024-08-04,8945.02,INR,0.0
e8537fb0-20d8-4f37-bb07-78ad01e78c45,292d37c4-746f-4c58-9621-560f2daa82eb,credit card,active,2024-06-13,69884.08,INR,30609.1
76c4d82d-48c9-4191-b8ec-8398d239079a,8f7c52d2-6c63-42c1-bb8b-6d7fb3c4efd9,checking,closed,2024-06-17,85391.71,USD,0.0
38a3638f-3995-48fe-a5f5-10b4f96bb651,8f7c52d2-6c63-42c1-bb8b-6d7fb3c4efd9,savings,closed,2024-05-13,55667.82,USD,0.0
c08730e0-6b7d-4cd7-add8-8c0565662b72,8f7c52d2-6c63-42c1-bb8b-6d7fb3c4efd9,savings,closed,2024-07-30,93915.95,USD,0.0
a1bc00d4-fba0-4e2b-9ee6-6ea2d276c257,a39e7601-0bbe-4e90-b6a6-9abba4fdfa92,credit card,active,2022-08-26,30036.55,GBP,38533.12
7d462c55-14cc-49db-ae86-16e9ff3b2251,a39e7601-0bbe-4e90-b6a6-9abba4fdfa92,credit card,closed,2017-07-11,90960.71,GBP,44423.73
d6520f44-c004-44a8-94ac-4437d367bacb,a39e7601-0bbe-4e90-b6a6-9abba4fdfa92,savings,active,2018-08-13,82214.36,GBP,0.0
1485dfea-50c8-4973-a60f-a1a343f37bdf,5f451842-badd-4ca2-9268-46c46fcfc61b,savings,closed,2019-05-05,92058.46,JPY,0.0
d392949a-5528-47cd-bb11-92df6f4fb45d,5f451842-badd-4ca2-9268-46c46fcfc61b,loan,dormant,2019-08-11,47012.77,JPY,0.0
929e5993-9b00-4637-9229-7a12ec981c7a,5f451842-badd-4ca2-9268-46c46fcfc61b,checking,active,2020-10-31,23298.66,JPY,0.0
c0e83043-3d80-4384-a4c3-31e1dea00adf,f2627803-44c5-4934-86cc-a07b594e2bcb,savings,dormant,2023-09-24,10947.08,INR,0.0
4fd54b8d-4e27-41a0-a041-39fa01bcc8d3,f2627803-44c5-4934-86cc-a07b594e2bcb,loan,closed,2023-10-24,12270.13,INR,0.0
eb805858-7ef7-4d81-af89-245daddc7901,f2627803-44c5-4934-86cc-a07b594e2bcb,savings,dormant,2023-11-23,43265.74,INR,0.0
8a1e99bd-abfd-4de2-a7f6-75c2e9b8659b,b956ffc1-3747-4ec9-afbb-9fe93fd3ac92,savings,active,2021-06-29,3220.25,USD,0.0
e0906b16-bf60-4e2b-878f-7510a166ee3a,b956ffc1-3747-4ec9-afbb-9fe93fd3ac92,loan,closed,2022-12-03,66378.91,USD,0.0
a04a2ebc-3aa1-48fe-8477-717f2b6313f6,e717c8c0-8097-44e8-823c-b2bcbf857786,checking,closed,2022-12-29,35533.86,EUR,0.0
d99e18d3-8e0d-4bb7-9db0-2d499ba6481a,e717c8c0-8097-44e8-823c-b2bcbf857786,credit card,dormant,2021-06-19,9068.17,EUR,4503.98
e3b9b2b9-76e9-45af-8317-ce5f20b4b6b3,618392ee-7f78-4f0c-a01b-85bd1f269a67,loan,closed,2017-05-05,86329.2,USD,0.0
0cf170b5-cb75-4a2e-979a-19e7f6373e54,618392ee-7f78-4f0c-a01b-85bd1f269a67,credit card,closed,2016-02-06,25468.29,USD,49179.52
4bb4baed-0be3-43ac-8f59-9f1689333410,1312f102-a29f-4631-8b34-f0471115a37b,checking,closed,2021-12-04,20026.55,EUR,0.0
f742acc2-8033-4df4-a2a2-63d7d8f32776,4a846cdc-ded0-484d-b61a-2f3fb27392fb,credit card,closed,2022-06-03,45844.64,GBP,47852.99
75727813-84df-433f-bd32-222d8b91d3d8,c09106ec-fdf5-41a6-8fa9-70e629b43c39,credit card,closed,2019-06-17,29222.55,INR,42695.03
02164340-27a8-4509-9fad-e4236c18cab2,c09106ec-fdf5-41a6-8fa9-70e629b43c39,savings,dormant,2023-12-28,21391.18,INR,0.0
690b326c-30f8-4ef9-abbd-59c67a5bee59,c09106ec-fdf5-41a6-8fa9-70e629b43c39,checking,active,2022-10-03,7689.89,INR,0.0
491ab5ce-2c3f-4cc0-a939-4dab02eea3c8,f3850278-2da7-47fb-8206-4acd88984f1d,checking,dormant,2023-03-09,87724.85,EUR,0.0
802c8d62-18e2-49a8-8967-e7769dfa77ce,af4d7093-0d24-477e-8c9d-3ed75df1ed0f,checking,closed,2023-03-24,72456.51,EUR,0.0
b86ec52f-4036-4a17-aade-08976d0fd44b,33f568ad-a7be-411b-a6a5-cca2db13e129,loan,closed,2020-07-17,20031.36,EUR,0.0
3c23db62-0d2a-416e-bab0-5374fc6975b0,33f568ad-a7be-411b-a6a5-cca2db13e129,loan,dormant,2020-09-16,90249.61,EUR,0.0
77e08b41-5097-4ffa-ad88-9126df5fae64,33f568ad-a7be-411b-a6a5-cca2db13e129,checking,dormant,2023-08-11,32037.0,EUR,0.0
51ae2520-aae6-406a-969b-c5c330023e36,a312d748-2033-453e-8b66-2601c424c57f,credit card,dormant,2019-01-25,96051.35,INR,38808.87
374956e4-d019-4565-acf8-0c58f2f70c56,51d2c4f6-5300-423c-b8e9-1ad6726b87d9,credit card,dormant,2024-06-22,64871.66,EUR,36082.67
9c1561a9-d2d3-49a3-a056-a4420ded4970,51d2c4f6-5300-423c-b8e9-1ad6726b87d9,loan,active,2019-10-26,32620.13,EUR,0.0
f3d6cdf3-777e-4427-b3a2-ce986e1c00d6,3c8c78e7-9064-4fa2-b230-5b263e38e681,savings,dormant,2020-05-22,20940.66,USD,0.0
8ad0cb2f-5c70-485f-a502-700ea1f967cb,3c8c78e7-9064-4fa2-b230-5b263e38e681,loan,active,2017-01-20,99817.17,USD,0.0
f012e2a5-39f6-4d0e-a9da-a88e2adb8cb6,5400aab3-76ad-43c8-9d4a-99972f318a24,checking,closed,2024-03-30,79421.81,GBP,0.0
ecb10457-b40a-4c80-834d-dcc5f91c2c0a,5400aab3-76ad-43c8-9d4a-99972f318a24,loan,dormant,2023-09-12,17594.97,GBP,0.0
583090a6-83ba-4547-9cff-3a29b3dc1431,5400aab3-76ad-43c8-9d4a-99972f318a24,credit card,active,2023-06-10,46205.91,GBP,5094.1
2477c0a7-7854-4b35-8b69-7d1d2dcda533,05e4f311-14bc-4900-80e7-7ea34883625b,loan,dormant,2018-03-01,2141.33,GBP,0.0
773c0f62-6c00-48f8-ac18-110f4c3b54d6,05e4f311-14bc-4900-80e7-7ea34883625b,credit card,dormant,2016-07-23,18612.01,GBP,37184.17
8d35f4cb-6594-4335-8591-5260843bf5ab,394bc144-6789-43bb-8e14-eef0c99266cc,loan,active,2024-07-21,7534.68,INR,0.0
094ec168-3cec-42a3-9db9-db054046c796,394bc144-6789-43bb-8e14-eef0c99266cc,checking,dormant,2024-08-05,58736.25,INR,0.0
707cf195-e805-4675-aa5c-73b155aae587,929966c6-8d11-48f9-8998-92a24dde06af,credit card,dormant,2022-08-09,51235.3,USD,24529.8
a2779332-9e3d-481f-9680-f0632d60db8c,929966c6-8d11-48f9-8998-92a24dde06af,savings,closed,2024-01-14,51345.06,USD,0.0
0e399fae-468e-4ae6-8096-db97d9e862c3,3b3e0764-a7d9-47d2-84d7-865e388fb552,savings,dormant,2022-08-29,54665.5,USD,0.0
dd1348cf-4d7b-4a3f-8f9a-5e2c0cc0b8b9,3b3e0764-a7d9-47d2-84d7-865e388fb552,checking,closed,2023-10-26,26801.4,USD,0.0
cc4bfe51-aacc-4bba-991c-305aa833e9b1,7cc541fd-9172-4342-88cf-6bcc841f1d14,credit card,closed,2023-09-01,49850.78,GBP,9704.51
dbcdc937-5185-4a64-a671-7bbe599f4719,54b513e6-bafd-4cec-b38d-53d7640cd363,savings,dormant,2024-05-27,35839.18,USD,0.0
f41d58b9-ca3e-44fa-8fec-72563e7e0c65,54b513e6-bafd-4cec-b38d-53d7640cd363,checking,dormant,2023-09-06,46044.81,USD,0.0
330fa3c8-941e-49c7-9362-4dbb2726d6f5,54b513e6-bafd-4cec-b38d-53d7640cd363,checking,dormant,2023-10-19,93181.21,USD,0.0
